date,longitude,latitude,NPP_kgCm2perYear
2024-01-01,30.23541666390646,41.18541666290683,1.0014
2024-01-01,30.239583330572746,41.18541666290683,1.0014
2024-01-01,30.243749997239032,41.18541666290683,0.7551
2024-01-01,30.24791666390532,41.18541666290683,0.7674000000000001
2024-01-01,30.252083330571605,41.18541666290683,0.7679
2024-01-01,30.25624999723789,41.18541666290683,0.7679
2024-01-01,30.260416663904177,41.18541666290683,0.8977
2024-01-01,30.264583330570463,41.18541666290683,0.9905
2024-01-01,30.26874999723675,41.18541666290683,0.984
2024-01-01,30.27291666390304,41.18541666290683,0.984
2024-01-01,30.27708333056932,41.18541666290683,0.9862
2024-01-01,30.28124999723561,41.18541666290683,0.9238
2024-01-01,30.28541666390189,41.18541666290683,0.9591
2024-01-01,30.28958333056818,41.18541666290683,0.9591
2024-01-01,30.293749997234467,41.18541666290683,0.9883
2024-01-01,30.297916663900757,41.18541666290683,1.0903
2024-01-01,30.30208333056704,41.18541666290683,1.0579
2024-01-01,30.306249997233326,41.18541666290683,1.0579
2024-01-01,30.310416663899613,41.18541666290683,1.3076
2024-01-01,30.3145833305659,41.18541666290683,0.9792
2024-01-01,30.206249997242452,41.18124999624054,3.2766
2024-01-01,30.21041666390874,41.18124999624054,3.2766
2024-01-01,30.214583330575028,41.18124999624054,3.2766
2024-01-01,30.218749997241314,41.18124999624054,3.2766
2024-01-01,30.2229166639076,41.18124999624054,3.2766
2024-01-01,30.227083330573887,41.18124999624054,3.2766
2024-01-01,30.231249997240173,41.18124999624054,0.7378
2024-01-01,30.23541666390646,41.18124999624054,3.2766
2024-01-01,30.239583330572746,41.18124999624054,1.0277
2024-01-01,30.243749997239032,41.18124999624054,1.0277
2024-01-01,30.24791666390532,41.18124999624054,0.9771
2024-01-01,30.252083330571605,41.18124999624054,0.9328
2024-01-01,30.25624999723789,41.18124999624054,0.9087
2024-01-01,30.260416663904177,41.18124999624054,0.9087
2024-01-01,30.264583330570463,41.18124999624054,0.9985
2024-01-01,30.26874999723675,41.18124999624054,0.9192
2024-01-01,30.27291666390304,41.18124999624054,0.9737
2024-01-01,30.27708333056932,41.18124999624054,0.9737
2024-01-01,30.28124999723561,41.18124999624054,1.0185
2024-01-01,30.28541666390189,41.18124999624054,0.9962
2024-01-01,30.28958333056818,41.18124999624054,0.9444
2024-01-01,30.293749997234467,41.18124999624054,0.9444
2024-01-01,30.297916663900757,41.18124999624054,1.2343
2024-01-01,30.30208333056704,41.18124999624054,0.9866
2024-01-01,30.306249997233326,41.18124999624054,1.1912
2024-01-01,30.310416663899613,41.18124999624054,0.9623
2024-01-01,30.3145833305659,41.18124999624054,0.9623
2024-01-01,30.20208333057617,41.17708332957426,3.2766
2024-01-01,30.206249997242452,41.17708332957426,3.2766
2024-01-01,30.21041666390874,41.17708332957426,3.2766
2024-01-01,30.214583330575028,41.17708332957426,3.2766
2024-01-01,30.218749997241314,41.17708332957426,3.2766
2024-01-01,30.2229166639076,41.17708332957426,0.6777000000000001
2024-01-01,30.227083330573887,41.17708332957426,3.2766
2024-01-01,30.231249997240173,41.17708332957426,0.8035
2024-01-01,30.23541666390646,41.17708332957426,0.8035
2024-01-01,30.239583330572746,41.17708332957426,0.9394
2024-01-01,30.243749997239032,41.17708332957426,1.0215
2024-01-01,30.24791666390532,41.17708332957426,0.9812
2024-01-01,30.252083330571605,41.17708332957426,0.9812
2024-01-01,30.25624999723789,41.17708332957426,0.9492
2024-01-01,30.260416663904177,41.17708332957426,0.9238
2024-01-01,30.264583330570463,41.17708332957426,0.9692
2024-01-01,30.26874999723675,41.17708332957426,0.9692
2024-01-01,30.27291666390304,41.17708332957426,0.7838
2024-01-01,30.27708333056932,41.17708332957426,0.9485
2024-01-01,30.28124999723561,41.17708332957426,1.0134
2024-01-01,30.28541666390189,41.17708332957426,1.0134
2024-01-01,30.28958333056818,41.17708332957426,1.0023
2024-01-01,30.293749997234467,41.17708332957426,1.0065
2024-01-01,30.297916663900757,41.17708332957426,0.9804
2024-01-01,30.30208333056704,41.17708332957426,0.9804
2024-01-01,30.306249997233326,41.17708332957426,0.9727
2024-01-01,30.310416663899613,41.17708332957426,0.9822
2024-01-01,30.3145833305659,41.17708332957426,1.0136
2024-01-01,29.9187499972687,41.172916662907966,3.2766
2024-01-01,29.922916663934988,41.172916662907966,3.2766
2024-01-01,30.197916663909883,41.172916662907966,3.2766
2024-01-01,30.20208333057617,41.172916662907966,3.2766
2024-01-01,30.206249997242452,41.172916662907966,3.2766
2024-01-01,30.21041666390874,41.172916662907966,3.2766
2024-01-01,30.214583330575028,41.172916662907966,3.2766
2024-01-01,30.218749997241314,41.172916662907966,0.6642
2024-01-01,30.2229166639076,41.172916662907966,0.6642
2024-01-01,30.227083330573887,41.172916662907966,0.6291
2024-01-01,30.231249997240173,41.172916662907966,0.8498
2024-01-01,30.23541666390646,41.172916662907966,0.95
2024-01-01,30.239583330572746,41.172916662907966,0.95
2024-01-01,30.243749997239032,41.172916662907966,0.9495
2024-01-01,30.24791666390532,41.172916662907966,0.9873
2024-01-01,30.252083330571605,41.172916662907966,0.9822
2024-01-01,30.25624999723789,41.172916662907966,0.9822
2024-01-01,30.260416663904177,41.172916662907966,0.9998
2024-01-01,30.264583330570463,41.172916662907966,0.9666
2024-01-01,30.26874999723675,41.172916662907966,1.3462
2024-01-01,30.27291666390304,41.172916662907966,1.3462
2024-01-01,30.27708333056932,41.172916662907966,1.3389
2024-01-01,30.28124999723561,41.172916662907966,1.3546
2024-01-01,30.28541666390189,41.172916662907966,1.3483
2024-01-01,30.28958333056818,41.172916662907966,1.3483
2024-01-01,30.293749997234467,41.172916662907966,0.9633
2024-01-01,30.297916663900757,41.172916662907966,0.9964
2024-01-01,30.30208333056704,41.172916662907966,0.9999
2024-01-01,30.306249997233326,41.172916662907966,0.9999
2024-01-01,30.310416663899613,41.172916662907966,0.9754
2024-01-01,30.3145833305659,41.172916662907966,0.9553
2024-01-01,29.91458333060241,41.16874999624169,3.2766
2024-01-01,29.9187499972687,41.16874999624169,3.2766
2024-01-01,29.922916663934988,41.16874999624169,3.2766
2024-01-01,29.927083330601278,41.16874999624169,3.2766
2024-01-01,29.93124999726756,41.16874999624169,3.2766
2024-01-01,29.935416663933847,41.16874999624169,3.2766
2024-01-01,29.939583330600133,41.16874999624169,3.2766
2024-01-01,29.94374999726642,41.16874999624169,3.2766
2024-01-01,29.947916663932705,41.16874999624169,3.2766
2024-01-01,29.95208333059899,41.16874999624169,3.2766
2024-01-01,29.95624999726528,41.16874999624169,3.2766
2024-01-01,29.960416663931564,41.16874999624169,3.2766
2024-01-01,29.96458333059785,41.16874999624169,3.2766
2024-01-01,29.968749997264137,41.16874999624169,3.2766
2024-01-01,29.972916663930423,41.16874999624169,3.2766
2024-01-01,29.97708333059671,41.16874999624169,3.2766
2024-01-01,30.18958333057731,41.16874999624169,3.2766
2024-01-01,30.1937499972436,41.16874999624169,3.2766
2024-01-01,30.197916663909883,41.16874999624169,3.2766
2024-01-01,30.20208333057617,41.16874999624169,3.2766
2024-01-01,30.206249997242452,41.16874999624169,3.2766
2024-01-01,30.21041666390874,41.16874999624169,3.2766
2024-01-01,30.214583330575028,41.16874999624169,3.2766
2024-01-01,30.218749997241314,41.16874999624169,3.2766
2024-01-01,30.2229166639076,41.16874999624169,0.6353
2024-01-01,30.227083330573887,41.16874999624169,0.6353
2024-01-01,30.231249997240173,41.16874999624169,1.0086
2024-01-01,30.23541666390646,41.16874999624169,1.01
2024-01-01,30.239583330572746,41.16874999624169,0.97
2024-01-01,30.243749997239032,41.16874999624169,1.0331
2024-01-01,30.24791666390532,41.16874999624169,1.0331
2024-01-01,30.252083330571605,41.16874999624169,0.9895
2024-01-01,30.25624999723789,41.16874999624169,0.985
2024-01-01,30.260416663904177,41.16874999624169,0.981
2024-01-01,30.264583330570463,41.16874999624169,0.981
2024-01-01,30.26874999723675,41.16874999624169,1.0151
2024-01-01,30.27291666390304,41.16874999624169,1.0286
2024-01-01,30.27708333056932,41.16874999624169,0.9849
2024-01-01,30.28124999723561,41.16874999624169,0.9849
2024-01-01,30.28541666390189,41.16874999624169,0.9925
2024-01-01,30.28958333056818,41.16874999624169,1.0201
2024-01-01,30.293749997234467,41.16874999624169,1.0289
2024-01-01,30.297916663900757,41.16874999624169,1.0289
2024-01-01,30.30208333056704,41.16874999624169,0.9754
2024-01-01,30.306249997233326,41.16874999624169,1.0434
2024-01-01,30.310416663899613,41.16874999624169,0.9779
2024-01-01,29.91458333060241,41.16458332957539,3.2766
2024-01-01,29.9187499972687,41.16458332957539,3.2766
2024-01-01,29.922916663934988,41.16458332957539,3.2766
2024-01-01,29.927083330601278,41.16458332957539,3.2766
2024-01-01,29.93124999726756,41.16458332957539,3.2766
2024-01-01,29.935416663933847,41.16458332957539,3.2766
2024-01-01,29.939583330600133,41.16458332957539,3.2766
2024-01-01,29.94374999726642,41.16458332957539,3.2766
2024-01-01,29.947916663932705,41.16458332957539,3.2766
2024-01-01,29.95208333059899,41.16458332957539,3.2766
2024-01-01,29.95624999726528,41.16458332957539,3.2766
2024-01-01,29.960416663931564,41.16458332957539,3.2766
2024-01-01,29.96458333059785,41.16458332957539,3.2766
2024-01-01,29.968749997264137,41.16458332957539,3.2766
2024-01-01,29.972916663930423,41.16458332957539,3.2766
2024-01-01,29.97708333059671,41.16458332957539,3.2766
2024-01-01,29.981249997263,41.16458332957539,3.2766
2024-01-01,29.98541666392928,41.16458332957539,3.2766
2024-01-01,29.98958333059557,41.16458332957539,3.2766
2024-01-01,29.99374999726185,41.16458332957539,3.2766
2024-01-01,29.99791666392814,41.16458332957539,3.2766
2024-01-01,30.002083330594427,41.16458332957539,3.2766
2024-01-01,30.006249997260717,41.16458332957539,3.2766
2024-01-01,30.010416663927,41.16458332957539,3.2766
2024-01-01,30.01458333059329,41.16458332957539,3.2766
2024-01-01,30.01874999725957,41.16458332957539,3.2766
2024-01-01,30.02291666392586,41.16458332957539,3.2766
2024-01-01,30.027083330592145,41.16458332957539,3.2766
2024-01-01,30.185416663911024,41.16458332957539,3.2766
2024-01-01,30.18958333057731,41.16458332957539,3.2766
2024-01-01,30.1937499972436,41.16458332957539,3.2766
2024-01-01,30.197916663909883,41.16458332957539,3.2766
2024-01-01,30.20208333057617,41.16458332957539,3.2766
2024-01-01,30.206249997242452,41.16458332957539,3.2766
2024-01-01,30.21041666390874,41.16458332957539,3.2766
2024-01-01,30.214583330575028,41.16458332957539,3.2766
2024-01-01,30.218749997241314,41.16458332957539,3.2766
2024-01-01,30.2229166639076,41.16458332957539,3.2766
2024-01-01,30.227083330573887,41.16458332957539,0.6764
2024-01-01,30.231249997240173,41.16458332957539,0.8672000000000001
2024-01-01,30.23541666390646,41.16458332957539,0.8672000000000001
2024-01-01,30.239583330572746,41.16458332957539,0.9569
2024-01-01,30.243749997239032,41.16458332957539,0.9457
2024-01-01,30.24791666390532,41.16458332957539,0.8839
2024-01-01,30.252083330571605,41.16458332957539,0.8839
2024-01-01,30.25624999723789,41.16458332957539,0.9084
2024-01-01,30.260416663904177,41.16458332957539,0.9501
2024-01-01,30.264583330570463,41.16458332957539,0.8621000000000001
2024-01-01,30.26874999723675,41.16458332957539,0.8621000000000001
2024-01-01,30.27291666390304,41.16458332957539,0.8987
2024-01-01,30.27708333056932,41.16458332957539,0.8986000000000001
2024-01-01,30.28124999723561,41.16458332957539,1.0073
2024-01-01,30.28541666390189,41.16458332957539,1.0073
2024-01-01,30.28958333056818,41.16458332957539,1.035
2024-01-01,30.293749997234467,41.16458332957539,1.0592
2024-01-01,30.297916663900757,41.16458332957539,1.013
2024-01-01,30.30208333056704,41.16458332957539,1.013
2024-01-01,30.306249997233326,41.16458332957539,1.2548
2024-01-01,30.310416663899613,41.16458332957539,1.001
2024-01-01,29.91458333060241,41.16041666290912,3.2766
2024-01-01,29.9187499972687,41.16041666290912,3.2766
2024-01-01,29.922916663934988,41.16041666290912,3.2766
2024-01-01,29.927083330601278,41.16041666290912,3.2766
2024-01-01,29.93124999726756,41.16041666290912,3.2766
2024-01-01,29.935416663933847,41.16041666290912,3.2766
2024-01-01,29.939583330600133,41.16041666290912,3.2766
2024-01-01,29.94374999726642,41.16041666290912,3.2766
2024-01-01,29.947916663932705,41.16041666290912,3.2766
2024-01-01,29.95208333059899,41.16041666290912,3.2766
2024-01-01,29.95624999726528,41.16041666290912,3.2766
2024-01-01,29.960416663931564,41.16041666290912,3.2766
2024-01-01,29.96458333059785,41.16041666290912,3.2766
2024-01-01,29.968749997264137,41.16041666290912,3.2766
2024-01-01,29.972916663930423,41.16041666290912,3.2766
2024-01-01,29.97708333059671,41.16041666290912,3.2766
2024-01-01,29.981249997263,41.16041666290912,3.2766
2024-01-01,29.98541666392928,41.16041666290912,3.2766
2024-01-01,29.98958333059557,41.16041666290912,3.2766
2024-01-01,29.99374999726185,41.16041666290912,3.2766
2024-01-01,29.99791666392814,41.16041666290912,3.2766
2024-01-01,30.002083330594427,41.16041666290912,3.2766
2024-01-01,30.006249997260717,41.16041666290912,3.2766
2024-01-01,30.010416663927,41.16041666290912,3.2766
2024-01-01,30.01458333059329,41.16041666290912,3.2766
2024-01-01,30.01874999725957,41.16041666290912,3.2766
2024-01-01,30.02291666392586,41.16041666290912,3.2766
2024-01-01,30.027083330592145,41.16041666290912,3.2766
2024-01-01,30.03124999725843,41.16041666290912,3.2766
2024-01-01,30.03541666392472,41.16041666290912,3.2766
2024-01-01,30.039583330591004,41.16041666290912,3.2766
2024-01-01,30.04374999725729,41.16041666290912,3.2766
2024-01-01,30.047916663923576,41.16041666290912,3.2766
2024-01-01,30.052083330589863,41.16041666290912,3.2766
2024-01-01,30.05624999725615,41.16041666290912,3.2766
2024-01-01,30.060416663922435,41.16041666290912,3.2766
2024-01-01,30.06458333058872,41.16041666290912,3.2766
2024-01-01,30.068749997255008,41.16041666290912,3.2766
2024-01-01,30.07291666392129,41.16041666290912,3.2766
2024-01-01,30.07708333058758,41.16041666290912,3.2766
2024-01-01,30.081249997253867,41.16041666290912,3.2766
2024-01-01,30.181249997244738,41.16041666290912,3.2766
2024-01-01,30.185416663911024,41.16041666290912,3.2766
2024-01-01,30.18958333057731,41.16041666290912,3.2766
2024-01-01,30.1937499972436,41.16041666290912,3.2766
2024-01-01,30.197916663909883,41.16041666290912,0.8059000000000001
2024-01-01,30.20208333057617,41.16041666290912,0.8209000000000001
2024-01-01,30.206249997242452,41.16041666290912,0.8209000000000001
2024-01-01,30.21041666390874,41.16041666290912,0.8283
2024-01-01,30.214583330575028,41.16041666290912,0.8813000000000001
2024-01-01,30.218749997241314,41.16041666290912,3.2766
2024-01-01,30.2229166639076,41.16041666290912,3.2766
2024-01-01,30.227083330573887,41.16041666290912,0.6312
2024-01-01,30.231249997240173,41.16041666290912,0.6868000000000001
2024-01-01,30.23541666390646,41.16041666290912,0.7304
2024-01-01,30.239583330572746,41.16041666290912,0.7304
2024-01-01,30.243749997239032,41.16041666290912,0.8111
2024-01-01,30.24791666390532,41.16041666290912,0.8688
2024-01-01,30.252083330571605,41.16041666290912,0.9585
2024-01-01,30.25624999723789,41.16041666290912,0.9585
2024-01-01,30.260416663904177,41.16041666290912,0.9918
2024-01-01,30.264583330570463,41.16041666290912,0.9685
2024-01-01,30.26874999723675,41.16041666290912,0.8735
2024-01-01,30.27291666390304,41.16041666290912,0.8735
2024-01-01,30.27708333056932,41.16041666290912,0.9328
2024-01-01,30.28124999723561,41.16041666290912,0.9526
2024-01-01,30.28541666390189,41.16041666290912,0.9987
2024-01-01,30.28958333056818,41.16041666290912,0.9987
2024-01-01,30.293749997234467,41.16041666290912,1.0222
2024-01-01,30.297916663900757,41.16041666290912,1.0162
2024-01-01,30.30208333056704,41.16041666290912,1.2688
2024-01-01,30.306249997233326,41.16041666290912,1.2688
2024-01-01,30.310416663899613,41.16041666290912,1.0398
2024-01-01,29.91458333060241,41.15624999624282,3.2766
2024-01-01,29.9187499972687,41.15624999624282,3.2766
2024-01-01,29.922916663934988,41.15624999624282,3.2766
2024-01-01,29.927083330601278,41.15624999624282,3.2766
2024-01-01,29.93124999726756,41.15624999624282,3.2766
2024-01-01,29.935416663933847,41.15624999624282,3.2766
2024-01-01,29.939583330600133,41.15624999624282,3.2766
2024-01-01,29.94374999726642,41.15624999624282,3.2766
2024-01-01,29.947916663932705,41.15624999624282,3.2766
2024-01-01,29.95208333059899,41.15624999624282,3.2766
2024-01-01,29.95624999726528,41.15624999624282,3.2766
2024-01-01,29.960416663931564,41.15624999624282,3.2766
2024-01-01,29.96458333059785,41.15624999624282,3.2766
2024-01-01,29.968749997264137,41.15624999624282,3.2766
2024-01-01,29.972916663930423,41.15624999624282,3.2766
2024-01-01,29.97708333059671,41.15624999624282,3.2766
2024-01-01,29.981249997263,41.15624999624282,3.2766
2024-01-01,29.98541666392928,41.15624999624282,3.2766
2024-01-01,29.98958333059557,41.15624999624282,3.2766
2024-01-01,29.99374999726185,41.15624999624282,3.2766
2024-01-01,29.99791666392814,41.15624999624282,3.2766
2024-01-01,30.002083330594427,41.15624999624282,3.2766
2024-01-01,30.006249997260717,41.15624999624282,3.2766
2024-01-01,30.010416663927,41.15624999624282,3.2766
2024-01-01,30.01458333059329,41.15624999624282,3.2766
2024-01-01,30.01874999725957,41.15624999624282,3.2766
2024-01-01,30.02291666392586,41.15624999624282,3.2766
2024-01-01,30.027083330592145,41.15624999624282,3.2766
2024-01-01,30.03124999725843,41.15624999624282,3.2766
2024-01-01,30.03541666392472,41.15624999624282,3.2766
2024-01-01,30.039583330591004,41.15624999624282,3.2766
2024-01-01,30.04374999725729,41.15624999624282,3.2766
2024-01-01,30.047916663923576,41.15624999624282,3.2766
2024-01-01,30.052083330589863,41.15624999624282,3.2766
2024-01-01,30.05624999725615,41.15624999624282,3.2766
2024-01-01,30.060416663922435,41.15624999624282,3.2766
2024-01-01,30.06458333058872,41.15624999624282,3.2766
2024-01-01,30.068749997255008,41.15624999624282,3.2766
2024-01-01,30.07291666392129,41.15624999624282,3.2766
2024-01-01,30.07708333058758,41.15624999624282,3.2766
2024-01-01,30.081249997253867,41.15624999624282,3.2766
2024-01-01,30.085416663920157,41.15624999624282,3.2766
2024-01-01,30.08958333058644,41.15624999624282,3.2766
2024-01-01,30.09374999725273,41.15624999624282,3.2766
2024-01-01,30.09791666391901,41.15624999624282,3.2766
2024-01-01,30.102083330585295,41.15624999624282,3.2766
2024-01-01,30.106249997251584,41.15624999624282,3.2766
2024-01-01,30.11041666391787,41.15624999624282,3.2766
2024-01-01,30.11458333058416,41.15624999624282,3.2766
2024-01-01,30.118749997250443,41.15624999624282,3.2766
2024-01-01,30.12291666391673,41.15624999624282,3.2766
2024-01-01,30.127083330583016,41.15624999624282,3.2766
2024-01-01,30.131249997249306,41.15624999624282,3.2766
2024-01-01,30.13541666391559,41.15624999624282,3.2766
2024-01-01,30.17708333057845,41.15624999624282,3.2766
2024-01-01,30.181249997244738,41.15624999624282,3.2766
2024-01-01,30.185416663911024,41.15624999624282,3.2766
2024-01-01,30.18958333057731,41.15624999624282,3.2766
2024-01-01,30.1937499972436,41.15624999624282,0.7123
2024-01-01,30.197916663909883,41.15624999624282,0.7123
2024-01-01,30.20208333057617,41.15624999624282,3.2766
2024-01-01,30.206249997242452,41.15624999624282,0.9455
2024-01-01,30.21041666390874,41.15624999624282,1.0335
2024-01-01,30.214583330575028,41.15624999624282,1.0335
2024-01-01,30.218749997241314,41.15624999624282,0.918
2024-01-01,30.2229166639076,41.15624999624282,0.8953000000000001
2024-01-01,30.227083330573887,41.15624999624282,0.9821
2024-01-01,30.231249997240173,41.15624999624282,0.9821
2024-01-01,30.23541666390646,41.15624999624282,0.9239
2024-01-01,30.239583330572746,41.15624999624282,0.8527
2024-01-01,30.243749997239032,41.15624999624282,0.8156
2024-01-01,30.24791666390532,41.15624999624282,0.8156
2024-01-01,30.252083330571605,41.15624999624282,0.8707
2024-01-01,30.25624999723789,41.15624999624282,1.2159
2024-01-01,30.260416663904177,41.15624999624282,0.9875
2024-01-01,30.264583330570463,41.15624999624282,0.9875
2024-01-01,30.26874999723675,41.15624999624282,0.9707
2024-01-01,30.27291666390304,41.15624999624282,1.0074
2024-01-01,30.27708333056932,41.15624999624282,0.9794
2024-01-01,30.28124999723561,41.15624999624282,0.9794
2024-01-01,30.28541666390189,41.15624999624282,1.2739
2024-01-01,30.28958333056818,41.15624999624282,1.0106
2024-01-01,30.293749997234467,41.15624999624282,1.0004
2024-01-01,30.297916663900757,41.15624999624282,1.0004
2024-01-01,30.30208333056704,41.15624999624282,1.2473
2024-01-01,30.306249997233326,41.15624999624282,1.0058
