date,longitude,latitude,LandCover_Type
2024-01-01,30.239583330572746,41.18541666290683,1
2024-01-01,30.243749997239032,41.18541666290683,13
2024-01-01,30.24791666390532,41.18541666290683,13
2024-01-01,30.252083330571605,41.18541666290683,9
2024-01-01,30.25624999723789,41.18541666290683,9
2024-01-01,30.260416663904177,41.18541666290683,9
2024-01-01,30.264583330570463,41.18541666290683,9
2024-01-01,30.26874999723675,41.18541666290683,9
2024-01-01,30.272916663903036,41.18541666290683,9
2024-01-01,30.277083330569322,41.18541666290683,9
2024-01-01,30.28124999723561,41.18541666290683,9
2024-01-01,30.285416663901895,41.18541666290683,9
2024-01-01,30.28958333056818,41.18541666290683,9
2024-01-01,30.293749997234467,41.18541666290683,9
2024-01-01,30.297916663900754,41.18541666290683,9
2024-01-01,30.30208333056704,41.18541666290683,9
2024-01-01,30.306249997233326,41.18541666290683,9
2024-01-01,30.310416663899613,41.18541666290683,9
2024-01-01,30.3145833305659,41.18541666290683,9
2024-01-01,30.206249997242455,41.18124999624054,17
2024-01-01,30.21041666390874,41.18124999624054,17
2024-01-01,30.214583330575028,41.18124999624054,17
2024-01-01,30.218749997241314,41.18124999624054,17
2024-01-01,30.2229166639076,41.18124999624054,17
2024-01-01,30.227083330573887,41.18124999624054,17
2024-01-01,30.231249997240173,41.18124999624054,11
2024-01-01,30.23541666390646,41.18124999624054,1
2024-01-01,30.239583330572746,41.18124999624054,2
2024-01-01,30.243749997239032,41.18124999624054,2
2024-01-01,30.24791666390532,41.18124999624054,2
2024-01-01,30.252083330571605,41.18124999624054,4
2024-01-01,30.25624999723789,41.18124999624054,4
2024-01-01,30.260416663904177,41.18124999624054,4
2024-01-01,30.264583330570463,41.18124999624054,2
2024-01-01,30.26874999723675,41.18124999624054,2
2024-01-01,30.272916663903036,41.18124999624054,8
2024-01-01,30.277083330569322,41.18124999624054,8
2024-01-01,30.28124999723561,41.18124999624054,9
2024-01-01,30.285416663901895,41.18124999624054,14
2024-01-01,30.28958333056818,41.18124999624054,10
2024-01-01,30.293749997234467,41.18124999624054,10
2024-01-01,30.297916663900754,41.18124999624054,14
2024-01-01,30.30208333056704,41.18124999624054,14
2024-01-01,30.306249997233326,41.18124999624054,14
2024-01-01,30.310416663899613,41.18124999624054,14
2024-01-01,30.3145833305659,41.18124999624054,14
2024-01-01,30.20208333057617,41.17708332957426,17
2024-01-01,30.206249997242455,41.17708332957426,17
2024-01-01,30.21041666390874,41.17708332957426,17
2024-01-01,30.214583330575028,41.17708332957426,17
2024-01-01,30.218749997241314,41.17708332957426,17
2024-01-01,30.2229166639076,41.17708332957426,11
2024-01-01,30.227083330573887,41.17708332957426,17
2024-01-01,30.231249997240173,41.17708332957426,11
2024-01-01,30.23541666390646,41.17708332957426,11
2024-01-01,30.239583330572746,41.17708332957426,9
2024-01-01,30.243749997239032,41.17708332957426,9
2024-01-01,30.24791666390532,41.17708332957426,8
2024-01-01,30.252083330571605,41.17708332957426,8
2024-01-01,30.25624999723789,41.17708332957426,4
2024-01-01,30.260416663904177,41.17708332957426,2
2024-01-01,30.264583330570463,41.17708332957426,2
2024-01-01,30.26874999723675,41.17708332957426,2
2024-01-01,30.272916663903036,41.17708332957426,2
2024-01-01,30.277083330569322,41.17708332957426,4
2024-01-01,30.28124999723561,41.17708332957426,9
2024-01-01,30.285416663901895,41.17708332957426,9
2024-01-01,30.28958333056818,41.17708332957426,9
2024-01-01,30.293749997234467,41.17708332957426,9
2024-01-01,30.297916663900754,41.17708332957426,14
2024-01-01,30.30208333056704,41.17708332957426,14
2024-01-01,30.306249997233326,41.17708332957426,10
2024-01-01,30.310416663899613,41.17708332957426,12
2024-01-01,30.3145833305659,41.17708332957426,14
2024-01-01,29.9187499972687,41.172916662907966,17
2024-01-01,29.922916663934988,41.172916662907966,17
2024-01-01,30.197916663909883,41.172916662907966,17
2024-01-01,30.20208333057617,41.172916662907966,17
2024-01-01,30.206249997242455,41.172916662907966,17
2024-01-01,30.21041666390874,41.172916662907966,17
2024-01-01,30.214583330575028,41.172916662907966,17
2024-01-01,30.218749997241314,41.172916662907966,11
2024-01-01,30.2229166639076,41.172916662907966,11
2024-01-01,30.227083330573887,41.172916662907966,9
2024-01-01,30.231249997240173,41.172916662907966,9
2024-01-01,30.23541666390646,41.172916662907966,8
2024-01-01,30.239583330572746,41.172916662907966,8
2024-01-01,30.243749997239032,41.172916662907966,8
2024-01-01,30.24791666390532,41.172916662907966,8
2024-01-01,30.252083330571605,41.172916662907966,9
2024-01-01,30.25624999723789,41.172916662907966,9
2024-01-01,30.260416663904177,41.172916662907966,9
2024-01-01,30.264583330570463,41.172916662907966,8
2024-01-01,30.26874999723675,41.172916662907966,4
2024-01-01,30.272916663903036,41.172916662907966,4
2024-01-01,30.277083330569322,41.172916662907966,4
2024-01-01,30.28124999723561,41.172916662907966,4
2024-01-01,30.285416663901895,41.172916662907966,4
2024-01-01,30.28958333056818,41.172916662907966,4
2024-01-01,30.293749997234467,41.172916662907966,9
2024-01-01,30.297916663900754,41.172916662907966,9
2024-01-01,30.30208333056704,41.172916662907966,12
2024-01-01,30.306249997233326,41.172916662907966,12
2024-01-01,30.310416663899613,41.172916662907966,12
2024-01-01,30.3145833305659,41.172916662907966,10
2024-01-01,29.914583330602415,41.16874999624169,17
2024-01-01,29.9187499972687,41.16874999624169,17
2024-01-01,29.922916663934988,41.16874999624169,17
2024-01-01,29.927083330601274,41.16874999624169,17
2024-01-01,29.93124999726756,41.16874999624169,17
2024-01-01,29.935416663933847,41.16874999624169,17
2024-01-01,29.939583330600133,41.16874999624169,17
2024-01-01,29.94374999726642,41.16874999624169,17
2024-01-01,29.947916663932705,41.16874999624169,17
2024-01-01,29.95208333059899,41.16874999624169,17
2024-01-01,29.956249997265278,41.16874999624169,17
2024-01-01,29.960416663931564,41.16874999624169,17
2024-01-01,29.96458333059785,41.16874999624169,17
2024-01-01,29.968749997264137,41.16874999624169,17
2024-01-01,29.972916663930423,41.16874999624169,17
2024-01-01,29.97708333059671,41.16874999624169,17
2024-01-01,30.18958333057731,41.16874999624169,17
2024-01-01,30.193749997243597,41.16874999624169,17
2024-01-01,30.197916663909883,41.16874999624169,17
2024-01-01,30.20208333057617,41.16874999624169,17
2024-01-01,30.206249997242455,41.16874999624169,17
2024-01-01,30.21041666390874,41.16874999624169,17
2024-01-01,30.214583330575028,41.16874999624169,17
2024-01-01,30.218749997241314,41.16874999624169,17
2024-01-01,30.2229166639076,41.16874999624169,11
2024-01-01,30.227083330573887,41.16874999624169,11
2024-01-01,30.231249997240173,41.16874999624169,8
2024-01-01,30.23541666390646,41.16874999624169,1
2024-01-01,30.239583330572746,41.16874999624169,8
2024-01-01,30.243749997239032,41.16874999624169,8
2024-01-01,30.24791666390532,41.16874999624169,8
2024-01-01,30.252083330571605,41.16874999624169,9
2024-01-01,30.25624999723789,41.16874999624169,9
2024-01-01,30.260416663904177,41.16874999624169,9
2024-01-01,30.264583330570463,41.16874999624169,9
2024-01-01,30.26874999723675,41.16874999624169,9
2024-01-01,30.272916663903036,41.16874999624169,9
2024-01-01,30.277083330569322,41.16874999624169,8
2024-01-01,30.28124999723561,41.16874999624169,8
2024-01-01,30.285416663901895,41.16874999624169,8
2024-01-01,30.28958333056818,41.16874999624169,9
2024-01-01,30.293749997234467,41.16874999624169,14
2024-01-01,30.297916663900754,41.16874999624169,14
2024-01-01,30.30208333056704,41.16874999624169,14
2024-01-01,30.306249997233326,41.16874999624169,10
2024-01-01,30.310416663899613,41.16874999624169,10
2024-01-01,29.914583330602415,41.16458332957539,17
2024-01-01,29.9187499972687,41.16458332957539,17
2024-01-01,29.922916663934988,41.16458332957539,17
2024-01-01,29.927083330601274,41.16458332957539,17
2024-01-01,29.93124999726756,41.16458332957539,17
2024-01-01,29.935416663933847,41.16458332957539,17
2024-01-01,29.939583330600133,41.16458332957539,17
2024-01-01,29.94374999726642,41.16458332957539,17
2024-01-01,29.947916663932705,41.16458332957539,17
2024-01-01,29.95208333059899,41.16458332957539,17
2024-01-01,29.956249997265278,41.16458332957539,17
2024-01-01,29.960416663931564,41.16458332957539,17
2024-01-01,29.96458333059785,41.16458332957539,17
2024-01-01,29.968749997264137,41.16458332957539,17
2024-01-01,29.972916663930423,41.16458332957539,17
2024-01-01,29.97708333059671,41.16458332957539,17
2024-01-01,29.981249997262996,41.16458332957539,17
2024-01-01,29.985416663929282,41.16458332957539,17
2024-01-01,29.98958333059557,41.16458332957539,17
2024-01-01,29.993749997261855,41.16458332957539,17
2024-01-01,29.99791666392814,41.16458332957539,17
2024-01-01,30.002083330594427,41.16458332957539,17
2024-01-01,30.006249997260714,41.16458332957539,17
2024-01-01,30.010416663927,41.16458332957539,17
2024-01-01,30.014583330593286,41.16458332957539,17
2024-01-01,30.018749997259572,41.16458332957539,17
2024-01-01,30.02291666392586,41.16458332957539,17
2024-01-01,30.027083330592145,41.16458332957539,17
2024-01-01,30.185416663911024,41.16458332957539,17
2024-01-01,30.18958333057731,41.16458332957539,17
2024-01-01,30.193749997243597,41.16458332957539,17
2024-01-01,30.197916663909883,41.16458332957539,17
2024-01-01,30.20208333057617,41.16458332957539,17
2024-01-01,30.206249997242455,41.16458332957539,17
2024-01-01,30.21041666390874,41.16458332957539,17
2024-01-01,30.214583330575028,41.16458332957539,17
2024-01-01,30.218749997241314,41.16458332957539,17
2024-01-01,30.2229166639076,41.16458332957539,17
2024-01-01,30.227083330573887,41.16458332957539,9
2024-01-01,30.231249997240173,41.16458332957539,9
2024-01-01,30.23541666390646,41.16458332957539,9
2024-01-01,30.239583330572746,41.16458332957539,9
2024-01-01,30.243749997239032,41.16458332957539,14
2024-01-01,30.24791666390532,41.16458332957539,9
2024-01-01,30.252083330571605,41.16458332957539,9
2024-01-01,30.25624999723789,41.16458332957539,9
2024-01-01,30.260416663904177,41.16458332957539,10
2024-01-01,30.264583330570463,41.16458332957539,12
2024-01-01,30.26874999723675,41.16458332957539,12
2024-01-01,30.272916663903036,41.16458332957539,10
2024-01-01,30.277083330569322,41.16458332957539,14
2024-01-01,30.28124999723561,41.16458332957539,14
2024-01-01,30.285416663901895,41.16458332957539,14
2024-01-01,30.28958333056818,41.16458332957539,14
2024-01-01,30.293749997234467,41.16458332957539,14
2024-01-01,30.297916663900754,41.16458332957539,12
2024-01-01,30.30208333056704,41.16458332957539,12
2024-01-01,30.306249997233326,41.16458332957539,12
2024-01-01,30.310416663899613,41.16458332957539,12
2024-01-01,29.914583330602415,41.160416662909114,17
2024-01-01,29.9187499972687,41.160416662909114,17
2024-01-01,29.922916663934988,41.160416662909114,17
2024-01-01,29.927083330601274,41.160416662909114,17
2024-01-01,29.93124999726756,41.160416662909114,17
2024-01-01,29.935416663933847,41.160416662909114,17
2024-01-01,29.939583330600133,41.160416662909114,17
2024-01-01,29.94374999726642,41.160416662909114,17
2024-01-01,29.947916663932705,41.160416662909114,17
2024-01-01,29.95208333059899,41.160416662909114,17
2024-01-01,29.956249997265278,41.160416662909114,17
2024-01-01,29.960416663931564,41.160416662909114,17
2024-01-01,29.96458333059785,41.160416662909114,17
2024-01-01,29.968749997264137,41.160416662909114,17
2024-01-01,29.972916663930423,41.160416662909114,17
2024-01-01,29.97708333059671,41.160416662909114,17
2024-01-01,29.981249997262996,41.160416662909114,17
2024-01-01,29.985416663929282,41.160416662909114,17
2024-01-01,29.98958333059557,41.160416662909114,17
2024-01-01,29.993749997261855,41.160416662909114,17
2024-01-01,29.99791666392814,41.160416662909114,17
2024-01-01,30.002083330594427,41.160416662909114,17
2024-01-01,30.006249997260714,41.160416662909114,17
2024-01-01,30.010416663927,41.160416662909114,17
2024-01-01,30.014583330593286,41.160416662909114,17
2024-01-01,30.018749997259572,41.160416662909114,17
2024-01-01,30.02291666392586,41.160416662909114,17
2024-01-01,30.027083330592145,41.160416662909114,17
2024-01-01,30.03124999725843,41.160416662909114,17
2024-01-01,30.035416663924718,41.160416662909114,17
2024-01-01,30.039583330591004,41.160416662909114,17
2024-01-01,30.04374999725729,41.160416662909114,17
2024-01-01,30.047916663923576,41.160416662909114,17
2024-01-01,30.052083330589863,41.160416662909114,17
2024-01-01,30.05624999725615,41.160416662909114,17
2024-01-01,30.060416663922435,41.160416662909114,17
2024-01-01,30.06458333058872,41.160416662909114,17
2024-01-01,30.068749997255008,41.160416662909114,17
2024-01-01,30.072916663921294,41.160416662909114,17
2024-01-01,30.07708333058758,41.160416662909114,17
2024-01-01,30.081249997253867,41.160416662909114,17
2024-01-01,30.181249997244738,41.160416662909114,17
2024-01-01,30.185416663911024,41.160416662909114,17
2024-01-01,30.18958333057731,41.160416662909114,17
2024-01-01,30.193749997243597,41.160416662909114,11
2024-01-01,30.197916663909883,41.160416662909114,11
2024-01-01,30.20208333057617,41.160416662909114,8
2024-01-01,30.206249997242455,41.160416662909114,8
2024-01-01,30.21041666390874,41.160416662909114,1
2024-01-01,30.214583330575028,41.160416662909114,8
2024-01-01,30.218749997241314,41.160416662909114,17
2024-01-01,30.2229166639076,41.160416662909114,17
2024-01-01,30.227083330573887,41.160416662909114,9
2024-01-01,30.231249997240173,41.160416662909114,9
2024-01-01,30.23541666390646,41.160416662909114,9
2024-01-01,30.239583330572746,41.160416662909114,9
2024-01-01,30.243749997239032,41.160416662909114,12
2024-01-01,30.24791666390532,41.160416662909114,10
2024-01-01,30.252083330571605,41.160416662909114,14
2024-01-01,30.25624999723789,41.160416662909114,14
2024-01-01,30.260416663904177,41.160416662909114,9
2024-01-01,30.264583330570463,41.160416662909114,14
2024-01-01,30.26874999723675,41.160416662909114,12
2024-01-01,30.272916663903036,41.160416662909114,12
2024-01-01,30.277083330569322,41.160416662909114,10
2024-01-01,30.28124999723561,41.160416662909114,14
2024-01-01,30.285416663901895,41.160416662909114,14
2024-01-01,30.28958333056818,41.160416662909114,14
2024-01-01,30.293749997234467,41.160416662909114,12
2024-01-01,30.297916663900754,41.160416662909114,12
2024-01-01,30.30208333056704,41.160416662909114,14
2024-01-01,30.306249997233326,41.160416662909114,14
2024-01-01,30.310416663899613,41.160416662909114,9
2024-01-01,29.914583330602415,41.15624999624282,17
2024-01-01,29.9187499972687,41.15624999624282,17
2024-01-01,29.922916663934988,41.15624999624282,17
2024-01-01,29.927083330601274,41.15624999624282,17
2024-01-01,29.93124999726756,41.15624999624282,17
2024-01-01,29.935416663933847,41.15624999624282,17
2024-01-01,29.939583330600133,41.15624999624282,17
2024-01-01,29.94374999726642,41.15624999624282,17
2024-01-01,29.947916663932705,41.15624999624282,17
2024-01-01,29.95208333059899,41.15624999624282,17
2024-01-01,29.956249997265278,41.15624999624282,17
2024-01-01,29.960416663931564,41.15624999624282,17
2024-01-01,29.96458333059785,41.15624999624282,17
2024-01-01,29.968749997264137,41.15624999624282,17
2024-01-01,29.972916663930423,41.15624999624282,17
2024-01-01,29.97708333059671,41.15624999624282,17
2024-01-01,29.981249997262996,41.15624999624282,17
2024-01-01,29.985416663929282,41.15624999624282,17
2024-01-01,29.98958333059557,41.15624999624282,17
2024-01-01,29.993749997261855,41.15624999624282,17
2024-01-01,29.99791666392814,41.15624999624282,17
2024-01-01,30.002083330594427,41.15624999624282,17
2024-01-01,30.006249997260714,41.15624999624282,17
2024-01-01,30.010416663927,41.15624999624282,17
2024-01-01,30.014583330593286,41.15624999624282,17
2024-01-01,30.018749997259572,41.15624999624282,17
2024-01-01,30.02291666392586,41.15624999624282,17
2024-01-01,30.027083330592145,41.15624999624282,17
2024-01-01,30.03124999725843,41.15624999624282,17
2024-01-01,30.035416663924718,41.15624999624282,17
2024-01-01,30.039583330591004,41.15624999624282,17
2024-01-01,30.04374999725729,41.15624999624282,17
2024-01-01,30.047916663923576,41.15624999624282,17
2024-01-01,30.052083330589863,41.15624999624282,17
2024-01-01,30.05624999725615,41.15624999624282,17
2024-01-01,30.060416663922435,41.15624999624282,17
2024-01-01,30.06458333058872,41.15624999624282,17
2024-01-01,30.068749997255008,41.15624999624282,17
2024-01-01,30.072916663921294,41.15624999624282,17
2024-01-01,30.07708333058758,41.15624999624282,17
2024-01-01,30.081249997253867,41.15624999624282,17
2024-01-01,30.085416663920153,41.15624999624282,17
2024-01-01,30.08958333058644,41.15624999624282,17
2024-01-01,30.093749997252726,41.15624999624282,17
2024-01-01,30.097916663919012,41.15624999624282,17
2024-01-01,30.102083330585298,41.15624999624282,17
2024-01-01,30.106249997251584,41.15624999624282,17
2024-01-01,30.11041666391787,41.15624999624282,17
2024-01-01,30.114583330584157,41.15624999624282,17
2024-01-01,30.118749997250443,41.15624999624282,17
2024-01-01,30.12291666391673,41.15624999624282,17
2024-01-01,30.127083330583016,41.15624999624282,17
2024-01-01,30.131249997249302,41.15624999624282,17
2024-01-01,30.13541666391559,41.15624999624282,17
2024-01-01,30.17708333057845,41.15624999624282,17
2024-01-01,30.181249997244738,41.15624999624282,17
2024-01-01,30.185416663911024,41.15624999624282,17
2024-01-01,30.18958333057731,41.15624999624282,17
2024-01-01,30.193749997243597,41.15624999624282,11
2024-01-01,30.197916663909883,41.15624999624282,11
2024-01-01,30.20208333057617,41.15624999624282,9
2024-01-01,30.206249997242455,41.15624999624282,2
2024-01-01,30.21041666390874,41.15624999624282,2
2024-01-01,30.214583330575028,41.15624999624282,2
2024-01-01,30.218749997241314,41.15624999624282,8
2024-01-01,30.2229166639076,41.15624999624282,8
2024-01-01,30.227083330573887,41.15624999624282,9
2024-01-01,30.231249997240173,41.15624999624282,9
2024-01-01,30.23541666390646,41.15624999624282,9
2024-01-01,30.239583330572746,41.15624999624282,9
2024-01-01,30.243749997239032,41.15624999624282,12
2024-01-01,30.24791666390532,41.15624999624282,12
2024-01-01,30.252083330571605,41.15624999624282,10
2024-01-01,30.25624999723789,41.15624999624282,9
2024-01-01,30.260416663904177,41.15624999624282,9
2024-01-01,30.264583330570463,41.15624999624282,9
2024-01-01,30.26874999723675,41.15624999624282,9
2024-01-01,30.272916663903036,41.15624999624282,14
2024-01-01,30.277083330569322,41.15624999624282,9
2024-01-01,30.28124999723561,41.15624999624282,9
2024-01-01,30.285416663901895,41.15624999624282,9
2024-01-01,30.28958333056818,41.15624999624282,14
2024-01-01,30.293749997234467,41.15624999624282,14
2024-01-01,30.297916663900754,41.15624999624282,14
2024-01-01,30.30208333056704,41.15624999624282,14
2024-01-01,30.306249997233326,41.15624999624282,9
2024-01-01,30.310416663899613,41.15624999624282,9
2024-01-01,29.914583330602415,41.15208332957654,17
2024-01-01,29.9187499972687,41.15208332957654,17
2024-01-01,29.922916663934988,41.15208332957654,17
2024-01-01,29.927083330601274,41.15208332957654,17
2024-01-01,29.93124999726756,41.15208332957654,17
2024-01-01,29.935416663933847,41.15208332957654,17
2024-01-01,29.939583330600133,41.15208332957654,17
2024-01-01,29.94374999726642,41.15208332957654,17
2024-01-01,29.947916663932705,41.15208332957654,17
2024-01-01,29.95208333059899,41.15208332957654,17
2024-01-01,29.956249997265278,41.15208332957654,17
2024-01-01,29.960416663931564,41.15208332957654,17
2024-01-01,29.96458333059785,41.15208332957654,17
2024-01-01,29.968749997264137,41.15208332957654,17
2024-01-01,29.972916663930423,41.15208332957654,17
2024-01-01,29.97708333059671,41.15208332957654,17
2024-01-01,29.981249997262996,41.15208332957654,17
2024-01-01,29.985416663929282,41.15208332957654,17
2024-01-01,29.98958333059557,41.15208332957654,17
2024-01-01,29.993749997261855,41.15208332957654,17
2024-01-01,29.99791666392814,41.15208332957654,17
2024-01-01,30.002083330594427,41.15208332957654,17
2024-01-01,30.006249997260714,41.15208332957654,17
2024-01-01,30.010416663927,41.15208332957654,17
2024-01-01,30.014583330593286,41.15208332957654,17
2024-01-01,30.018749997259572,41.15208332957654,17
2024-01-01,30.02291666392586,41.15208332957654,17
2024-01-01,30.027083330592145,41.15208332957654,17
2024-01-01,30.03124999725843,41.15208332957654,17
2024-01-01,30.035416663924718,41.15208332957654,17
2024-01-01,30.039583330591004,41.15208332957654,17
2024-01-01,30.04374999725729,41.15208332957654,17
2024-01-01,30.047916663923576,41.15208332957654,17
2024-01-01,30.052083330589863,41.15208332957654,17
2024-01-01,30.05624999725615,41.15208332957654,17
2024-01-01,30.060416663922435,41.15208332957654,17
2024-01-01,30.06458333058872,41.15208332957654,17
2024-01-01,30.068749997255008,41.15208332957654,17
2024-01-01,30.072916663921294,41.15208332957654,17
2024-01-01,30.07708333058758,41.15208332957654,17
2024-01-01,30.081249997253867,41.15208332957654,17
2024-01-01,30.085416663920153,41.15208332957654,17
2024-01-01,30.08958333058644,41.15208332957654,17
2024-01-01,30.093749997252726,41.15208332957654,17
2024-01-01,30.097916663919012,41.15208332957654,17
2024-01-01,30.102083330585298,41.15208332957654,17
2024-01-01,30.106249997251584,41.15208332957654,17
2024-01-01,30.11041666391787,41.15208332957654,17
2024-01-01,30.114583330584157,41.15208332957654,17
2024-01-01,30.118749997250443,41.15208332957654,17
2024-01-01,30.12291666391673,41.15208332957654,17
2024-01-01,30.127083330583016,41.15208332957654,17
2024-01-01,30.131249997249302,41.15208332957654,17
2024-01-01,30.13541666391559,41.15208332957654,17
2024-01-01,30.139583330581875,41.15208332957654,17
2024-01-01,30.14374999724816,41.15208332957654,17
2024-01-01,30.147916663914447,41.15208332957654,17
2024-01-01,30.152083330580734,41.15208332957654,17
2024-01-01,30.15624999724702,41.15208332957654,17
2024-01-01,30.160416663913306,41.15208332957654,17
